MAP_PAR_ID,Full Address,total_value,est_annual_tax,rev_per_acre,acres,Landuse Description,unit_count,tax_exempt,is_water
046.0-0003-0001.0,130 FRANKLIN ST,1056900.0,11382.813,88735.80463859219,0.12827756559328576,104  - Two Family,1,False,False
046.0-0003-0002.0,54 LEWIS AVE,949800.0,10229.346,176555.22083914521,0.05793850757503051,104  - Two Family,1,False,False
046.0-0003-0003.0,54-54B LEWIS AVE,1173800.0,12641.826000000001,88060.63906580472,0.1435581905163463,104  - Two Family,1,False,False
046.0-0003-0004.0,52 LEWIS AVE,1271100.0,13689.747,64755.81600806522,0.21140567510252617,105  - Three Fam.,1,False,False
046.0-0003-0005.0,48 LEWIS AVE #2 | 46 LEWIS AVE #1,1508100.0,16242.237000000001,109836.39658351637,0.14787663748282093,102  - Condo,2,False,False
046.0-0003-0006.0,42 LEWIS AVE #3 | 44 LEWIS AVE #4,1643100.0,17696.187,108084.60405231426,0.16372532568500536,102  - Condo,2,False,False
046.0-0003-0007.0,38 LEWIS AVE #1 | 38 LEWIS AVE #2,1196600.0,12887.382,85115.96845539997,0.1514096853254143,102  - Condo,2,False,False
046.0-0003-0008.0,36 LEWIS AVE #2 | 34 LEWIS AVE #1,1653000.0,17802.81,118487.73344284132,0.15025023673516472,102  - Condo,2,False,False
046.0-0003-0009.0,30-32 LEWIS AVE,1289500.0,13887.915,82630.95278896144,0.16807158251544776,104  - Two Family,1,False,False
046.0-0003-0010.0,12 LEWIS AVE,1464400.0,15771.588,56683.4173615812,0.2782398933253033,101  - One Family,1,False,False
046.0-0003-0011.0,81-83 MEDFORD ST,1108400.0,11937.468,110078.65467548219,0.10844489365528949,104  - Two Family,1,False,False
046.0-0003-0012.B,87 MEDFORD ST,1461700.0,15742.509,61683.718649050374,0.2552133584806557,101  - One Family,1,False,False
046.0-0003-0013.0,91-93 MEDFORD ST,1122400.0,12088.248,81879.17140730779,0.14763520187407653,104  - Two Family,1,False,False
046.0-0003-0014.0,95 MEDFORD ST,1107500.0,11927.775,70024.31785033237,0.17033761079249676,104  - Two Family,1,False,False
046.0-0003-0015.0,99 MEDFORD ST #99 | 101 MEDFORD ST #101,1962700.0,21138.279,100390.06697768769,0.2105614592796129,102  - Condo,2,False,False
046.0-0003-0016.0,103 MEDFORD ST,1036900.0,11167.413,65961.39258255041,0.1693022624715515,101  - One Family,1,False,False
046.0-0003-0017.0,105 MEDFORD ST,1116200.0,12021.474,119972.36248560484,0.10020202779154594,104  - Two Family,1,False,False
046.0-0003-0018.0,107 MEDFORD ST #1 | 107 MEDFORD ST #2,1188800.0,12803.376,101785.22153907063,0.12578816262717843,102  - Condo,2,False,False
046.0-0003-0019.A,109 MEDFORD ST,1000500.0,10775.385,106119.54227315153,0.10154006292511304,104  - Two Family,1,False,False
046.0-0003-0019.B,109A MEDFORD ST,897200.0,9662.844000000001,75043.15391228341,0.12876383115899853,101  - One Family,1,False,False
046.0-0003-0020.A,113 MEDFORD ST,216500.0,2331.705,24035.06359609262,0.09701264116393124,114  - Housing Corp,1,False,False
046.0-0003-0020.B,111 MEDFORD ST,971800.0,10466.286,112735.69437203543,0.09283914964377252,104  - Two Family,1,False,False
046.0-0004-0001.0,116-122 FRANKLIN ST,1474500.0,15880.365,108928.34556634922,0.14578725966536532,111  - Apts. 4-8,1,False,False
046.0-0004-0002.0,110-112 FRANKLIN ST #110 | 110-112 FRANKLIN ST #112,1744200.0,18785.034,112956.43388313448,0.16630335567635862,102  - Condo,2,False,False
046.0-0004-0003.0,104 FRANKLIN ST #1 | 106 FRANKLIN ST #2,1558600.0,16786.122,99325.1389651479,0.16900174693830597,102  - Condo,2,False,False
046.0-0004-0004.0,100 FRANKLIN ST #2 | 100 FRANKLIN ST #1,1101600.0,11864.232,69602.57210082546,0.1704568041366864,102  - Condo,2,False,False
046.0-0004-0005.0,96-98 FRANKLIN ST,1346700.0,14503.959,88378.42926118907,0.16411197982638664,104  - Two Family,1,False,False
046.0-0004-0006.0,94 FRANKLIN ST,1155100.0,12440.427,91033.34062491365,0.13665792021473233,104  - Two Family,1,False,False
046.0-0004-0007.0,92 FRANKLIN ST,946000.0,10188.42,82468.56320808889,0.12354307633918708,101  - One Family,1,False,False
046.0-0004-0008.0,80 FRANKLIN ST #80 | 78 FRANKLIN ST #78,1398700.0,15063.999,49324.889083249785,0.305403606170816,102  - Condo,2,False,False
046.0-0004-0009.0,74 FRANKLIN ST #74 | 72 FRANKLIN ST #72 | 68 FRANKLIN ST #68 | 70 FRANKLIN ST #70,3882000.0,41809.14,155629.60349623178,0.2686451617221547,102  - Condo,4,False,False
046.0-0004-0010.0,64-66 FRANKLIN ST,1393400.0,15006.918,99379.57697858583,0.15100605633724593,104  - Two Family,1,False,False
046.0-0004-0011.0,139 WARREN ST #1 | 139 WARREN ST #2,1866200.0,20098.974,175276.7743118924,0.1146699217788851,102  - Condo,2,False,False
046.0-0004-0012.0,141 WARREN ST #A | 143 WARREN ST #B,2018700.0,21741.399,118843.20181930457,0.18294188196861916,102  - Condo,2,False,False
046.0-0004-0013.0,147 WARREN ST,1302200.0,14024.694,81143.43409465624,0.17283830979644976,104  - Two Family,1,False,False
046.0-0004-0014.0,151 WARREN ST,1200900.0,12933.693,77393.45085096447,0.16711611716224206,104  - Two Family,1,False,False
046.0-0004-0015.0,155 WARREN ST,1296200.0,13960.074,79615.53495751861,0.17534359352667592,104  - Two Family,1,False,False
046.0-0004-0016.A,67-69 MEDFORD ST,1009200.0,10869.084,51809.19648670482,0.20979063056477248,104  - Two Family,1,False,False
046.0-0004-0017.0,71 MEDFORD ST #71 | 73 MEDFORD ST #73,2163800.0,23304.126,118835.75009724383,0.1961036639305102,102  - Condo,2,False,False
046.0-0004-0018.0,7 LEWIS AVE #7 | 5 LEWIS AVE #5,1357400.0,14619.198,107380.11771561853,0.13614436555859377,102  - Condo,2,False,False
046.0-0004-0019.0,9 LEWIS AVE,1094900.0,11792.073,75838.78181548616,0.15548869216662548,104  - Two Family,1,False,False
046.0-0004-0020.0,15 LEWIS AVE,1115500.0,12013.935,67562.43420890544,0.17781974762561822,101  - One Family,1,False,False
046.0-0004-0021.0,17 LEWIS AVE #1 | 17 LEWIS AVE #2 | 17 LEWIS AVE #3,1740700.0,18747.339,100532.88359847367,0.1864796704218343,102  - Condo,3,False,False
046.0-0004-0022.0,21 LEWIS AVE,982100.0,10577.217,57874.75926151756,0.18276044920040072,101  - One Family,1,False,False
046.0-0004-0023.0,27 LEWIS AVE,1089900.0,11738.223,67707.47874047735,0.17336671248670457,101  - One Family,1,False,False
046.0-0004-0024.0,29-31 LEWIS AVE,1361200.0,14660.124,104925.64702560274,0.13971916700616396,105  - Three Fam.,1,False,False
046.0-0004-0025.A,33 LEWIS AVE #1 | 33 LEWIS AVE #2,1320900.0,14226.093,104167.71705039746,0.1365691156802185,102  - Condo,2,False,False
046.0-0004-0026.0,37-37A LEWIS AVE,1282800.0,13815.756,101200.77735472021,0.13651827941572234,104  - Two Family,1,False,False
046.0-0004-0027.0,39 LEWIS AVE #39 | 41 LEWIS AVE #41,1415000.0,15239.55,123777.60612016889,0.12312041311580026,102  - Condo,2,False,False
046.0-0004-0028.0,47-51 LEWIS AVE,1187700.0,12791.529,103558.08520930987,0.12352033135941029,111  - Apts. 4-8,1,False,False
047.0-0001-0001.0,58 WEBCOWET RD #58 | 60 WEBCOWET RD #60,2034000.0,21906.18,143230.77781211067,0.15294324540174184,102  - Condo,2,False,False
047.0-0001-0002.0,54-56 WEBCOWET RD #54 | 54-56 WEBCOWET RD #56,2361600.0,25434.432,192438.75790437154,0.1321689678159278,102  - Condo,2,False,False
047.0-0001-0003.0,50 WEBCOWET RD #2 | 48 WEBCOWET RD #1,1748100.0,18827.037,118151.70513839659,0.1593462995557027,102  - Condo,2,False,False
047.0-0001-0004.0,44 WEBCOWET RD,1103100.0,11880.387,86998.7907620856,0.1365580704735211,101  - One Family,1,False,False
047.0-0001-0005.0,40-42 WEBCOWET RD #40 | 40-42 WEBCOWET RD #42,2348200.0,25290.114,167118.96904445984,0.15133000248028033,102  - Condo,2,False,False
047.0-0001-0006.0,34 WEBCOWET RD,1409200.0,15177.084,106281.37519200452,0.14280097498344907,101  - One Family,1,False,False
047.0-0001-0007.0,26 WEBCOWET RD,1156200.0,12452.274,69968.58446215541,0.17796950010808324,104  - Two Family,1,False,False
047.0-0001-0008.0,22 WEBCOWET RD,1261200.0,13583.124,97155.58304068605,0.13980796136349433,104  - Two Family,1,False,False
047.0-0001-0009.0,20 WEBCOWET RD #20 | 18 WEBCOWET RD #18,2129200.0,22931.484,114498.88440937665,0.20027692076030457,102  - Condo,2,False,False
047.0-0001-0010.0,54 SHERBORN ST,1114500.0,12003.165,98804.03122270964,0.12148456749648419,101  - One Family,1,False,False
047.0-0001-0011.0,50 SHERBORN ST #2 | 50 SHERBORN ST #1,1051200.0,11321.424,105192.23605430411,0.10762604185118248,102  - Condo,2,False,False
047.0-0001-0012.0,44-46 SHERBORN ST,993900.0,10704.303,95267.34502714421,0.11236067297718917,104  - Two Family,1,False,False
047.0-0002-0001.0,67-69 MAYNARD ST,1247700.0,13437.729,84356.3325340314,0.15929721689333626,104  - Two Family,1,False,False
047.0-0002-0002.0,71-73 MAYNARD ST,1326900.0,14290.713,103386.84991092842,0.13822563519743541,104  - Two Family,1,False,False
047.0-0002-0003.0,75-77 MAYNARD ST #75 | 75-77 MAYNARD ST #77,1888200.0,20335.914,173207.92222539778,0.11740752812412705,102  - Condo,2,False,False
047.0-0002-0004.0,81 MAYNARD ST #81 | 156 MEDFORD ST #156,1230300.0,13250.331,99428.33206646182,0.1332651440953767,102  - Condo,2,False,False
047.0-0002-0005.0,152 MEDFORD ST,1049000.0,11297.73,98181.93313459732,0.11506933749727635,101  - One Family,1,False,False
047.0-0002-0006.0,148 MEDFORD ST #1 | 150 MEDFORD ST #2,1619700.0,17444.169,143727.5759039787,0.12136967377543524,102  - Condo,2,False,False
047.0-0002-0007.0,9 ORCHARD TERR,1037200.0,11170.644,91892.51853562151,0.12156206161298948,104  - Two Family,1,False,False
047.0-0002-0008.0,17 ORCHARD TERR #2 | 19 ORCHARD TERR #1 | 15 ORCHARD TERR #3,2708600.0,29171.622,92405.1457706676,0.3156926138334173,102  - Condo,3,False,False
047.0-0002-0009.0,43 WEBCOWET RD,1411600.0,15202.932,79298.56084511893,0.1917176281382134,101  - One Family,1,False,False
047.0-0002-0010.0,51 WEBCOWET RD,1159500.0,12487.815,76212.8326658956,0.16385449225781315,104  - Two Family,1,False,False
047.0-0002-0011.0,55 WEBCOWET RD #55 | 57 WEBCOWET RD #57,1275000.0,13731.75,106959.74505110168,0.12838241147115154,102  - Condo,2,False,False
047.0-0003-0001.0,144 MEDFORD ST,1092600.0,11767.302,72253.32963197834,0.1628617263721498,104  - Two Family,1,False,False
047.0-0003-0002.0,140-142 MEDFORD ST #142 | 140-142 MEDFORD ST #140,2604200.0,28047.234,185676.53694677443,0.15105427137538627,102  - Condo,2,False,False
047.0-0003-0003.0,5 WEBCOWET RD,1014500.0,10926.165,74532.48944140566,0.1465960023861768,101  - One Family,1,False,False
047.0-0003-0004.0,11 WEBCOWET RD #11 | 9 WEBCOWET RD #9,2117000.0,22800.09,154392.1088270888,0.1476765242291944,102  - Condo,2,False,False
047.0-0003-0005.A,15 WEBCOWET RD,1187400.0,12788.298,107803.71519897878,0.11862576328094065,101  - One Family,1,False,False
047.0-0003-0005.B,19 WEBCOWET RD,1238400.0,13337.568,159211.1903509069,0.08377280498062696,101  - One Family,1,False,False
047.0-0003-0006.0,20-22 ORCHARD TERR,1339400.0,14425.338,67221.43749255028,0.21459431006066582,104  - Two Family,1,False,False
047.0-0003-0007.0,14 ORCHARD TERR,1043000.0,11233.11,96434.7362967802,0.11648406405581736,104  - Two Family,1,False,False
047.0-0003-0008.0,10 ORCHARD TERR,1153100.0,12418.887,122629.35753304046,0.10127172848193335,104  - Two Family,1,False,False
047.0-0004-0001.B,128 MEDFORD ST,1176100.0,12666.597,45597.351848524035,0.27779238237516224,101  - One Family,1,False,False
047.0-0004-0002.A,120 MEDFORD ST #1 | 122 MEDFORD ST #2,949600.0,10227.192000000001,69251.79020726313,0.1476812652696937,102  - Condo,2,False,False
047.0-0004-0003.0,116 MEDFORD ST,1156300.0,12453.351,68908.43477970373,0.1807231732923936,104  - Two Family,1,False,False
047.0-0004-0004.0,45 SHERBORN ST | 43 SHERBORN ST,1272200.0,13701.594000000001,151170.3341032068,0.09063679114875585,102  - Condo,2,False,False
047.0-0004-0005.0,47 SHERBORN ST #47 | 49 SHERBORN ST #49,1598200.0,17212.614,156998.63661794554,0.10963543614640878,102  - Condo,2,False,False
047.0-0004-0006.0,53 SHERBORN ST,1170300.0,12604.131,71004.00978403428,0.17751294663972797,101  - One Family,1,False,False
047.0-0004-0007.0,12 WEBCOWET RD,1131100.0,12181.947,79059.69280362684,0.15408543301905112,101  - One Family,1,False,False
047.0-0005-0001.0,3 NEWTON RD,1414300.0,15232.011,125397.60011110367,0.12146971701614918,104  - Two Family,1,False,False
047.0-0005-0002.0,7 NEWTON RD #1 | 7 NEWTON RD #2,1148300.0,12367.191,105230.76356182681,0.11752448220841652,102  - Condo,2,False,False
047.0-0005-0003.0,11 NEWTON RD,1129800.0,12167.946,112668.26226706046,0.10799799122807101,104  - Two Family,1,False,False
047.0-0005-0004.0,15 NEWTON RD #2 | 15 NEWTON RD #1,1633400.0,17591.718,169293.30932207836,0.10391265945739167,102  - Condo,2,False,False
047.0-0005-0005.0,19 NEWTON RD,1043900.0,11242.803,90136.88903867218,0.12473031984913975,104  - Two Family,1,False,False
047.0-0005-0006.0,23 NEWTON RD,1160400.0,12497.508,109294.57223214743,0.11434701417243881,104  - Two Family,1,False,False
047.0-0005-0007.0,27 NEWTON RD,1159000.0,12482.43,132726.86635610025,0.09404599342012791,104  - Two Family,1,False,False
047.0-0005-0008.0,135 MEDFORD ST #2 | 135 MEDFORD ST #1,1858900.0,20020.353,157599.245116606,0.12703330517342995,102  - Condo,2,False,False
047.0-0005-0009.0,137-139 MEDFORD ST,1192900.0,12847.533,97776.6581928401,0.13139672839566108,104  - Two Family,1,False,False
047.0-0005-0010.0,141 MEDFORD ST #1 | 143 MEDFORD ST #2,1044300.0,11247.111,79031.90923458677,0.14231101220920425,102  - Condo,2,False,False
047.0-0005-0011.0,145-147 MEDFORD ST,1166000.0,12557.82,91395.73948264685,0.1374004966870948,104  - Two Family,1,False,False
047.0-0005-0012.0,149 MEDFORD ST,1013600.0,10916.472,74997.7604601496,0.1455573064185099,104  - Two Family,1,False,False
047.0-0005-0013.0,153 MEDFORD ST,1201700.0,12942.309,100973.30859561833,0.12817554638951012,104  - Two Family,1,False,False
047.0-0005-0014.0,157 MEDFORD ST,1151200.0,12398.424,93217.39100819614,0.13300548176584207,104  - Two Family,1,False,False
047.0-0006-0001.0,4 PARALLEL ST,1215300.0,13088.781,82001.58895208615,0.15961618753080292,101  - One Family,1,False,False
047.0-0006-0002.0,176 FRANKLIN ST #2 | 176 FRANKLIN ST #1,1396300.0,15038.151,135971.57915274694,0.11059775207219245,102  - Condo,2,False,False
047.0-0006-0003.0,172-174 FRANKLIN ST,1158700.0,12479.199,108411.74981725914,0.11510928493484489,104  - Two Family,1,False,False
047.0-0006-0004.0,170 FRANKLIN ST #1 | 170 FRANKLIN ST #2,1146600.0,12348.882,108117.68934196094,0.11421703585379293,102  - Condo,2,False,False
047.0-0006-0005.0,166 FRANKLIN ST #2 | 166 FRANKLIN ST #1,1142500.0,12304.725,147286.22139783436,0.08354294708100186,102  - Condo,2,False,False
047.0-0006-0006.0,63 HAMLET ST,1119900.0,12061.323,63993.63191279923,0.18847692558589788,104  - Two Family,1,False,False
047.0-0006-0007.0,26 NEWTON RD #B | 26 NEWTON RD #A,1457200.0,15694.044,163799.55121044643,0.09581249694534634,102  - Condo,2,False,False
047.0-0006-0008.0,22 NEWTON RD #1 | 22 NEWTON RD #2,1165100.0,12548.127,109989.00932950508,0.11408528067025607,102  - Condo,2,False,False
047.0-0006-0009.0,16 NEWTON RD,1150800.0,12394.116,100205.3242373416,0.1236872001995012,104  - Two Family,1,False,False
047.0-0006-0010.0,12 NEWTON RD,1093800.0,11780.226,106179.56561634879,0.11094626288606857,104  - Two Family,1,False,False
047.0-0006-0011.0,10 NEWTON RD,1237600.0,13328.952,111033.25748267387,0.12004468122607237,104  - Two Family,1,False,False
047.0-0006-0012.0,6 NEWTON RD #2 | 6 NEWTON RD #1,1241500.0,13370.955,108902.46323369704,0.12277917875288889,102  - Condo,2,False,False
047.0-0006-0013.0,2 NEWTON RD,1082300.0,11656.371,96723.19082837828,0.12051268056988103,104  - Two Family,1,False,False
047.0-0007-0001.B,72-74 HAMLET ST #1 | 72-74 HAMLET ST #2,1961700.0,21127.509000000002,165465.37362829607,0.12768537934384483,102  - Condo,2,False,False
047.0-0007-0002.0,68-70 HAMLET ST,1049300.0,11300.961,124690.52548499727,0.09063207453849192,104  - Two Family,1,False,False
047.0-0007-0003.0,64-66 HAMLET ST,1163500.0,12530.895,78548.71465066569,0.15953023618183168,104  - Two Family,1,False,False
047.0-0007-0004.0,60 HAMLET ST #2 | 60 HAMLET ST #1,1405100.0,15132.927,86913.18570363495,0.17411543343494196,102  - Condo,2,False,False
047.0-0007-0005.0,1-3 JEAN RD,1203800.0,12964.926,100172.2112026697,0.1294263732859924,104  - Two Family,1,False,False
047.0-0007-0006.0,5-7 JEAN RD,1117400.0,12034.398,82420.58759160152,0.14601203839544427,104  - Two Family,1,False,False
047.0-0007-0007.0,9-11 JEAN RD,1081100.0,11643.447,97966.43774997201,0.1188513869384143,104  - Two Family,1,False,False
047.0-0007-0008.0,15-17 JEAN RD,1194000.0,12859.38,95738.14979345907,0.13431824228630085,104  - Two Family,1,False,False
047.0-0007-0009.0,21 JEAN RD,1248400.0,13445.268,100811.0625960437,0.13337095804530935,101  - One Family,1,False,False
047.0-0007-0010.0,119-121 MEDFORD ST #119 | 119-121 MEDFORD ST #121,1741900.0,18760.263,115520.23428974282,0.16239806918107805,102  - Condo,2,False,False
047.0-0007-0011.A,125 MEDFORD ST,1149600.0,12381.192000000001,131204.65689841702,0.09436549199306188,101  - One Family,1,False,False
047.0-0007-0012.0,86 HAMLET ST,1078400.0,11614.368,119196.11492379011,0.09743914898086928,101  - One Family,1,False,False
047.0-0007-0013.0,82 HAMLET ST,1082000.0,11653.14,76695.88994597446,0.15193956297017502,101  - One Family,1,False,False
047.0-0007-0014.0,78 HAMLET ST,1003400.0,10806.618,74515.30885080893,0.14502547418325148,101  - One Family,1,False,False
047.0-0008-0001.0,22 JEAN RD,1203900.0,12966.003,127061.75060876667,0.10204489500481828,101  - One Family,1,False,False
047.0-0008-0002.0,18-20 JEAN RD,1155900.0,12449.043,120709.8141841072,0.10313198710597514,104  - Two Family,1,False,False
047.0-0008-0003.0,14-16 JEAN RD #14 | 14-16 JEAN RD #16,1447500.0,15589.575,131087.84104085018,0.11892464530819383,102  - Condo,2,False,False
047.0-0008-0004.0,10-12 JEAN RD,1209700.0,13028.469000000001,102391.96731565084,0.12724112390414605,104  - Two Family,1,False,False
047.0-0008-0005.0,6-8 JEAN RD,1251900.0,13482.963,98753.92957422731,0.13653090118166566,104  - Two Family,1,False,False
047.0-0008-0006.0,2-4 JEAN RD #2 | 2-4 JEAN RD #4,1835600.0,19769.412,135123.51054768838,0.1463062343471523,102  - Condo,2,False,False
047.0-0008-0007.0,115 MEDFORD ST,1315200.0,14164.704,105298.0751224588,0.1345200658561596,105  - Three Fam.,1,False,False
048.0-0001-0001.0,7 MYSTIC LAKE DR #7 | 5 MYSTIC LAKE DR #5,0.0,0.0,0.0,0.13914960672362603,102  - Condo,2,False,False
048.0-0001-0003.0,15 MYSTIC LAKE DR #2 | 15 MYSTIC LAKE DR #1,1931700.0,20804.409,99883.00823180338,0.20828776954452743,102  - Condo,2,False,False
048.0-0001-0004.0,19 MYSTIC LAKE DR #19 | 21 MYSTIC LAKE DR #21,1479100.0,15929.907,128412.3852408269,0.12405273035092966,102  - Condo,2,False,False
048.0-0001-0005.0,39 HAYES ST,1289400.0,13886.838,95582.68472977298,0.14528612623991716,104  - Two Family,1,False,False
048.0-0002-0001.0,7 MAYNARD ST #2 | 7 MAYNARD ST #1,1699600.0,18304.692,119940.03549153986,0.15261536254331978,102  - Condo,2,False,False
048.0-0002-0002.0,11 MAYNARD ST,876400.0,9438.828,82585.72547498363,0.11429127667903277,101  - One Family,1,False,False
048.0-0002-0003.0,17 MAYNARD ST #17 | 15 MAYNARD ST #15,1858400.0,20014.968,112992.80991720813,0.17713488154392593,102  - Condo,2,False,False
048.0-0002-0005.0,25 HAYES ST,1099500.0,11841.615,68074.56690919113,0.17395064761552229,101  - One Family,1,False,False
048.0-0002-0007.0,24 MYSTIC LAKE DR #24 | 26 MYSTIC LAKE DR #26,2571400.0,27693.978,192503.9913251164,0.14386183792536622,102  - Condo,2,False,False
048.0-0002-0008.0,16 MYSTIC LAKE DR,906400.0,9761.928,89983.80081937011,0.10848539304975242,101  - One Family,1,False,False
048.0-0002-0009.0,10 MYSTIC LAKE DR,952600.0,10259.502,102194.38241260365,0.10039203484373417,101  - One Family,1,False,False
048.0-0002-0010.0,6 MYSTIC LAKE DR,916600.0,9871.782,113755.0685662475,0.08678102984264804,101  - One Family,1,False,False
048.0-0003-0001.A,188 MEDFORD ST,1282800.0,13815.756,34374.223796363476,0.40192197740510427,341  - Bank,1,False,False
